ensembl_gene_id,study,ASD_DEUp_Voineagu,ASD_DEDown_Voineagu,ASD_CoexDown_M12_Voineagu,ASD_CoexUp_M16_Voineagu,ASD_CoexDown_M1_Gupta,ASD_CoexUp_M6_Gupta,ASD_CoexUp_M5_Gupta,Up,Down
ENSG00000071243,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000067191,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000160145,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000116747,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000113273,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000135503,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000109944,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000063587,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000172794,Voineagu,0,1,1,0,NA,NA,NA,NA,NA
ENSG00000100997,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000165699,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000171791,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000137818,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000124615,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000108406,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000089248,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000108953,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000113532,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000099715,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000175193,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000138686,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000116731,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000160224,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000108100,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000136813,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000204977,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000254772,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000205268,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000164190,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000142794,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000132549,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000054267,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000186448,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000188687,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000203463,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000164172,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000091073,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000173166,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000101346,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000012061,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000144134,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000196268,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100083,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000146457,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000186431,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000173258,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000135976,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000205923,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000197530,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000137203,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000125741,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000138081,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000042088,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000129657,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000151914,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000013275,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000140718,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000106780,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000262249,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000122026,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000178104,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000128683,Voineagu,0,1,0,0,NA,NA,NA,NA,NA
ENSG00000023516,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000157869,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000116497,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000237763,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000135749,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000105607,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000131409,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000242265,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000051596,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000088986,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000170619,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100346,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000105419,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000113231,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000152492,Voineagu,1,0,0,1,NA,NA,NA,NA,NA
ENSG00000059573,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000090920,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000119782,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000131771,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000106682,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000116761,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000103034,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000109906,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000130714,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000089280,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000160191,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000128654,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000137766,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000155893,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000077721,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000157800,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000117335,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000241468,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000179820,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000131016,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000082014,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000089327,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000175048,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000234096,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000196357,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000184047,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000162711,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000176783,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000137309,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000141378,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000177879,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000148429,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000156413,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100883,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000172239,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000156709,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000117859,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000197124,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000145730,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000158985,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000140262,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000157911,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000138162,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000213626,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000173226,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000152782,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000104972,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000167733,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000164880,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000251322,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000062598,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000006118,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100567,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000113734,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000007264,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000056998,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000065357,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100316,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000165271,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000172005,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000179335,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000186318,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000109332,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000133318,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000087088,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000157954,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000131504,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000152457,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000152578,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000069667,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000061676,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000089022,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000155256,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000064655,Voineagu,1,0,0,0,NA,NA,NA,NA,NA
ENSG00000143252,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000146833,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000095787,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000129197,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000162426,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000129460,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000169255,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000166734,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000177697,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000090316,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000124214,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000130511,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000070882,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000128294,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000143369,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000164056,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000136754,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000106268,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000113810,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000120899,Voineagu,0,1,0,0,NA,NA,NA,NA,NA
ENSG00000078699,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000139842,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100288,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000133961,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000150991,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000162931,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000162980,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000075415,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000170631,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000087085,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000148719,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000118260,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000137496,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000138802,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000132640,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000141562,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000102401,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100722,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100395,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000213648,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000137501,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000082458,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000112096,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000156642,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000102312,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100319,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000101224,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000021645,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000184007,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000146151,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000126777,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000082996,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000136758,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000153234,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000172663,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000185222,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000146938,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000133121,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000149179,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000049130,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000114354,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000082805,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000168282,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000197461,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000150967,Voineagu,0,1,1,0,NA,NA,NA,NA,NA
ENSG00000144182,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000142611,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000187240,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000197024,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000205352,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000145907,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000122958,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000148334,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000138078,Voineagu,0,1,0,0,NA,NA,NA,NA,NA
ENSG00000155926,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000130544,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000128915,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000142528,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000112210,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000011465,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000143437,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000143797,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000126709,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000090989,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000161813,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000074266,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000084072,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000132780,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000254986,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000197622,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000110492,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000112983,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100697,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000113578,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000115041,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000171150,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000105364,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000170412,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000205336,Voineagu,1,0,0,1,NA,NA,NA,NA,NA
ENSG00000141736,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000169435,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000170325,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000142185,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000189180,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000172331,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000107164,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000116977,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000105854,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000269858,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000104723,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000257093,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000068793,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000099984,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000134255,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000187735,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000125945,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000104320,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000111011,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000165861,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000146426,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000166333,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000091409,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000125991,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000164733,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000136238,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000129226,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000072736,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000119487,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000125844,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000077279,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000172667,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000135317,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000055813,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000135506,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000147852,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000145868,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000085514,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000266094,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000148832,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000125735,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000125952,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000137575,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000101773,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000130508,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000112530,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000141526,Voineagu,1,0,0,1,NA,NA,NA,NA,NA
ENSG00000046647,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000262446,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000175634,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000169371,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000149743,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000143420,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000112763,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000078304,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000028528,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000007312,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000117450,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000125818,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000133216,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000058668,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100207,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000197170,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000126860,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000243444,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000125743,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000165264,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000186577,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000149311,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000169242,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000099385,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000260245,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000128739,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000174197,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000112294,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000181029,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000130988,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000174405,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000163485,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000021574,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000181191,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000243232,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000198612,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100151,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000051108,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000142875,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000127334,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000003249,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000105173,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000174442,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000163629,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000071054,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000132768,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000102038,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000179085,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000198223,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000175054,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000008282,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000166971,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000169692,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000175582,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000176953,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000166596,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000184216,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100644,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000173918,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000185963,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000196470,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000135297,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000011347,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000013563,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000144381,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000138757,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000157349,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
